6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
6.80746952133329,0
